Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Exon region start (bp)	Exon region end (bp)	CDS start	CDS end	Exon stable ID	Exon rank in transcript	Transcript start (bp)	Transcript end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Transcription start site (TSS)	Gene start (bp)	Gene end (bp)	cDNA coding start	cDNA coding end	Genomic coding start	Genomic coding end
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	10987666	10987924	761	1019	ENSE00003531833	5	10960877	11062274					10960877	10960824	11079426	1087	1345	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	10989317	10989443	1020	1146	ENSE00003670957	6	10960877	11062274					10960877	10960824	11079426	1346	1472	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	10991150	10991323	1147	1320	ENSE00003607688	7	10960877	11062274					10960877	10960824	11079426	1473	1646	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	10994828	10995001	1321	1494	ENSE00003546739	8	10960877	11062274					10960877	10960824	11079426	1647	1820	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	10996213	10996380	1495	1662	ENSE00003527768	9	10960877	11062274					10960877	10960824	11079426	1821	1988	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	10996494	10996544	1663	1713	ENSE00003667937	10	10960877	11062274					10960877	10960824	11079426	1989	2039	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11003029	11003159	1714	1844	ENSE00003667107	11	10960877	11062274					10960877	10960824	11079426	2040	2170	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11003340	11003397	1845	1902	ENSE00003539754	12	10960877	11062274					10960877	10960824	11079426	2171	2228	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11007902	11008023	1903	2024	ENSE00003581372	13	10960877	11062274					10960877	10960824	11079426	2229	2350	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11010381	11010531	2025	2175	ENSE00003530860	14	10960877	11062274					10960877	10960824	11079426	2351	2501	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11012949	11013112	2176	2339	ENSE00003654082	15	10960877	11062274					10960877	10960824	11079426	2502	2665	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11018957	11019023	2340	2406	ENSE00003474879	16	10960877	11062274					10960877	10960824	11079426	2666	2732	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11019591	11019701	2407	2517	ENSE00003477043	17	10960877	11062274					10960877	10960824	11079426	2733	2843	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11021725	11021967	2518	2760	ENSE00003540089	18	10960877	11062274					10960877	10960824	11079426	2844	3086	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11023518	11023631	2761	2874	ENSE00003484961	19	10960877	11062274					10960877	10960824	11079426	3087	3200	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11024331	11024438	2875	2982	ENSE00003553172	20	10960877	11062274					10960877	10960824	11079426	3201	3308	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11025422	11025508	2983	3069	ENSE00003692983	21	10960877	11062274					10960877	10960824	11079426	3309	3395	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11026300	11026346	3070	3116	ENSE00003604518	22	10960877	11062274					10960877	10960824	11079426	3396	3442	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11027784	11027950	3117	3283	ENSE00003459233	23	10960877	11062274					10960877	10960824	11079426	3443	3609	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11030730	11030893	3284	3447	ENSE00003676000	24	10960877	11062274					10960877	10960824	11079426	3610	3773	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11033290	11033517	3448	3675	ENSE00003655405	25	10960877	11062274					10960877	10960824	11079426	3774	4001	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11034123	11034200	3676	3753	ENSE00003703701	26	10960877	11062274					10960877	10960824	11079426	4002	4079	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11034914	11035132	3754	3972	ENSE00003708931	27	10960877	11062274					10960877	10960824	11079426	4080	4298	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11041298	11041560	3973	4235	ENSE00003707185	28	10960877	11062274					10960877	10960824	11079426	4299	4561	11041298	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11058788	11058889	4342	4443	ENSE00003687872	30	10960877	11062274					10960877	10960824	11079426	4668	4769	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11059753	11059885	4444	4576	ENSE00003582123	31	10960877	11062274					10960877	10960824	11079426	4770	4902	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11060045	11060187	4577	4719	ENSE00003694052	32	10960877	11062274					10960877	10960824	11079426	4903	5045	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11058258	11058363	4236	4341	ENSE00001653058	29	10960877	11062274					10960877	10960824	11079426	4562	4667	11058258	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	10960877	10961174			ENSE00004398390	1	10960877	11062274	10960877	10961174			10960877	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000924717	ENST00000924717.1	11061784	11062274	4720	4752	ENSE00004398440	33	10960877	11062274			11061817	11062274	10960877	10960824	11079426	5046	5078	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10984124	10984373	1	222	ENSE00002858683	2	10960883	11062277	10984124	10984151			10960883	10960824	11079426	321	542	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10985273	10985405	223	355	ENSE00003618181	3	10960883	11062277					10960883	10960824	11079426	543	675	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10986189	10986593	356	760	ENSE00003525604	4	10960883	11062277					10960883	10960824	11079426	676	1080	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10986905	10987003	761	859	ENSE00003604554	5	10960883	11062277					10960883	10960824	11079426	1081	1179	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10987666	10987924	860	1118	ENSE00003531833	6	10960883	11062277					10960883	10960824	11079426	1180	1438	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10989317	10989443	1119	1245	ENSE00003670957	7	10960883	11062277					10960883	10960824	11079426	1439	1565	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10991150	10991323	1246	1419	ENSE00003607688	8	10960883	11062277					10960883	10960824	11079426	1566	1739	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10994828	10995001	1420	1593	ENSE00003546739	9	10960883	11062277					10960883	10960824	11079426	1740	1913	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10996213	10996380	1594	1761	ENSE00003527768	10	10960883	11062277					10960883	10960824	11079426	1914	2081	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10996494	10996544	1762	1812	ENSE00003667937	11	10960883	11062277					10960883	10960824	11079426	2082	2132	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11003029	11003159	1813	1943	ENSE00003667107	12	10960883	11062277					10960883	10960824	11079426	2133	2263	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11003340	11003397	1944	2001	ENSE00003539754	13	10960883	11062277					10960883	10960824	11079426	2264	2321	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11007902	11008023	2002	2123	ENSE00003581372	14	10960883	11062277					10960883	10960824	11079426	2322	2443	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11010381	11010531	2124	2274	ENSE00003530860	15	10960883	11062277					10960883	10960824	11079426	2444	2594	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11012949	11013112	2275	2438	ENSE00003654082	16	10960883	11062277					10960883	10960824	11079426	2595	2758	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11018957	11019023	2439	2505	ENSE00003474879	17	10960883	11062277					10960883	10960824	11079426	2759	2825	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11019591	11019701	2506	2616	ENSE00003477043	18	10960883	11062277					10960883	10960824	11079426	2826	2936	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11021725	11021967	2617	2859	ENSE00003540089	19	10960883	11062277					10960883	10960824	11079426	2937	3179	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11023518	11023631	2860	2973	ENSE00003484961	20	10960883	11062277					10960883	10960824	11079426	3180	3293	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11024331	11024438	2974	3081	ENSE00003553172	21	10960883	11062277					10960883	10960824	11079426	3294	3401	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11025422	11025508	3082	3168	ENSE00003692983	22	10960883	11062277					10960883	10960824	11079426	3402	3488	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11026300	11026346	3169	3215	ENSE00003604518	23	10960883	11062277					10960883	10960824	11079426	3489	3535	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11027784	11027950	3216	3382	ENSE00003459233	24	10960883	11062277					10960883	10960824	11079426	3536	3702	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11030730	11030893	3383	3546	ENSE00003676000	25	10960883	11062277					10960883	10960824	11079426	3703	3866	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11033290	11033517	3547	3774	ENSE00003655405	26	10960883	11062277					10960883	10960824	11079426	3867	4094	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11034123	11034200	3775	3852	ENSE00003703701	27	10960883	11062277					10960883	10960824	11079426	4095	4172	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11034914	11035132	3853	4071	ENSE00003708931	28	10960883	11062277					10960883	10960824	11079426	4173	4391	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11041298	11041560	4072	4334	ENSE00003707185	29	10960883	11062277					10960883	10960824	11079426	4392	4654	11041298	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11058788	11058889	4441	4542	ENSE00003687872	31	10960883	11062277					10960883	10960824	11079426	4761	4862	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11059753	11059885	4543	4675	ENSE00003582123	32	10960883	11062277					10960883	10960824	11079426	4863	4995	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11060045	11060187	4676	4818	ENSE00003694052	33	10960883	11062277					10960883	10960824	11079426	4996	5138	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11058258	11058363	4335	4440	ENSE00001653058	30	10960883	11062277					10960883	10960824	11079426	4655	4760	11058258	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	11061784	11062277	4819	4851	ENSE00004354305	34	10960883	11062277			11061817	11062277	10960883	10960824	11079426	5139	5171	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924718	ENST00000924718.1	10960883	10961174			ENSE00004398423	1	10960883	11062277	10960883	10961174			10960883	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10984124	10984373	1	222	ENSE00002858683	2	10960883	11062277	10984124	10984151			10960883	10960824	11079426	321	542	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10985273	10985405	223	355	ENSE00003618181	3	10960883	11062277					10960883	10960824	11079426	543	675	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10986189	10986593	356	760	ENSE00003525604	4	10960883	11062277					10960883	10960824	11079426	676	1080	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10986905	10987003	761	859	ENSE00003604554	5	10960883	11062277					10960883	10960824	11079426	1081	1179	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10987666	10987924	860	1118	ENSE00003531833	6	10960883	11062277					10960883	10960824	11079426	1180	1438	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10989317	10989443	1119	1245	ENSE00003670957	7	10960883	11062277					10960883	10960824	11079426	1439	1565	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10991150	10991323	1246	1419	ENSE00003607688	8	10960883	11062277					10960883	10960824	11079426	1566	1739	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10994828	10995001	1420	1593	ENSE00003546739	9	10960883	11062277					10960883	10960824	11079426	1740	1913	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	10996213	10996380	1594	1761	ENSE00003527768	10	10960883	11062277					10960883	10960824	11079426	1914	2081	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11003029	11003159	1810	1940	ENSE00003667107	12	10960883	11062277					10960883	10960824	11079426	2130	2260	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11003340	11003397	1941	1998	ENSE00003539754	13	10960883	11062277					10960883	10960824	11079426	2261	2318	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11007902	11008023	1999	2120	ENSE00003581372	14	10960883	11062277					10960883	10960824	11079426	2319	2440	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11010381	11010531	2121	2271	ENSE00003530860	15	10960883	11062277					10960883	10960824	11079426	2441	2591	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11012949	11013112	2272	2435	ENSE00003654082	16	10960883	11062277					10960883	10960824	11079426	2592	2755	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11018957	11019023	2436	2502	ENSE00003474879	17	10960883	11062277					10960883	10960824	11079426	2756	2822	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11019591	11019701	2503	2613	ENSE00003477043	18	10960883	11062277					10960883	10960824	11079426	2823	2933	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11021725	11021967	2614	2856	ENSE00003540089	19	10960883	11062277					10960883	10960824	11079426	2934	3176	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11023518	11023631	2857	2970	ENSE00003484961	20	10960883	11062277					10960883	10960824	11079426	3177	3290	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11024331	11024438	2971	3078	ENSE00003553172	21	10960883	11062277					10960883	10960824	11079426	3291	3398	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11025422	11025508	3079	3165	ENSE00003692983	22	10960883	11062277					10960883	10960824	11079426	3399	3485	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11026300	11026346	3166	3212	ENSE00003604518	23	10960883	11062277					10960883	10960824	11079426	3486	3532	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11027784	11027950	3213	3379	ENSE00003459233	24	10960883	11062277					10960883	10960824	11079426	3533	3699	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11030730	11030893	3380	3543	ENSE00003676000	25	10960883	11062277					10960883	10960824	11079426	3700	3863	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11033290	11033517	3544	3771	ENSE00003655405	26	10960883	11062277					10960883	10960824	11079426	3864	4091	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11034123	11034200	3871	3948	ENSE00003703701	28	10960883	11062277					10960883	10960824	11079426	4191	4268	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11034914	11035132	3949	4167	ENSE00003708931	29	10960883	11062277					10960883	10960824	11079426	4269	4487	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11041298	11041560	4168	4430	ENSE00003707185	30	10960883	11062277					10960883	10960824	11079426	4488	4750	11041298	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924719	ENST00000924719.1	11058788	11058889	4537	4638	ENSE00003687872	32	10960883	11062277					10960883	10960824	11079426	4857	4958	11058788	11058889
